source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,phot_bp_rp_excess_factor,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,pmra_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,phot_quality_ok,parallax_corrected,P_memb_3D
2057967188004557952,305.48491732968535,37.384276075368135,-3.6295856425776267,0.020302756,-6.307199661460519,0.022047054,0.5123369413140254,0.020072743,14.9247465,15.855715,13.961681,1.8940334,1.010074,1.3296368,1.35539,,54.52995930679385,31,-0.0691358,-0.2719502,0.1037488,True,0.5454849413140254,0.9337244305846311
2057966225931924992,305.37453143684024,37.362026913245806,-3.6401172549102725,0.025250245,-6.221581917596328,0.028127423,0.5739709920136147,0.025038835,15.323678,16.174965,14.400659,1.7743063,1.0109849,1.3160591,1.3708206,,54.54440912002037,31,-0.15185457,-0.16286126,-0.0005527902,True,0.6060349920136147,0.9445407969990117
2057960281697198592,305.33644734913184,37.34281275557164,-3.5907239973080847,0.020396532,-6.293171311245675,0.022495972,0.5756143299747508,0.021267857,14.896418,15.702987,13.998932,1.7040548,1.0186467,1.3070863,1.3841394,,54.5387839425037,31,0.016760245,-0.29638734,0.002516208,True,0.6071493299747508,0.9618510791470362
2057964920261827072,305.42635868128457,37.314434349039246,-3.612168745153534,0.021638095,-6.3631873415769995,0.02366026,0.5291924562052855,0.021879885,14.939471,15.775762,14.021869,1.7538929,0.99959004,1.3157623,1.3755144,,54.484369990431375,31,-0.033882037,-0.13479225,0.07899331,True,0.5611464562052856,0.9249643277721337
2057965676176071808,305.4629260972977,37.360826066875994,-3.5316940537780352,0.017011909,-6.334449579985396,0.019556293,0.5307862333925838,0.017413165,14.546013,15.48347,13.579087,1.9043827,0.9306143,1.3314443,1.352681,,54.51539520253205,31,-0.08071603,-0.22572778,0.07595855,True,0.5642322333925838,0.9342862066516422
2057966672608526464,305.4098780234035,37.41259628623501,-3.634718189587656,0.041004322,-6.254889592568793,0.03980171,0.588149853276143,0.037858635,16.069218,17.07735,15.060719,2.016632,0.94727653,1.3522029,1.3349947,,54.57965652347206,31,-0.14879902,-0.23973773,0.0921438,True,0.620545853276143,0.9433577215530223
2057966290349918336,305.3665403373526,37.38110648158415,-3.4950669214155043,0.038366567,-6.269082574014009,0.04610857,0.4934116078184847,0.040037893,16.278265,17.362488,15.24834,2.1141481,0.99669325,1.3540447,1.3237872,,54.564441826951516,31,-0.08923683,-0.25191146,0.18638602,True,0.5269966078184847,0.906858922822637
2057952963072870016,305.2458373894125,37.074694361256654,-3.609792709800155,0.07161076,-6.163584799905951,0.084020756,0.5363217360278835,0.07127473,17.612537,18.602194,16.635757,1.9664364,1.0217669,1.3264389,1.3402992,,54.32098630588737,31,0.11338362,-0.040268153,0.04925502,True,0.5693827360278835,0.9405037568668256
2057967428522738432,305.49979852862305,37.43969580337034,-3.534136613543984,0.033965815,-6.228360017827481,0.036941573,0.6022742876699161,0.033287425,12.620819,,,,1.3950442,,,1.2826716,54.576088336382796,95,-0.017632727,-0.23397651,0.081615776,True,0.607369287669916,0.9575369560476511
2057965607456610176,305.42359999849964,37.35630051382666,-3.6016653166470713,0.017012531,-6.273770464902945,0.018865684,0.555762979236758,0.017420191,14.471591,15.313015,13.556798,1.756217,0.9831116,1.3116459,1.3758681,,54.523664961500465,31,-0.01786761,-0.25575784,0.059094727,True,0.587842979236758,0.9634555034358623
2057970177302044416,305.8958242409235,37.30018055000395,-3.555343645225424,0.025904844,-6.312537843535457,0.028712114,0.5813221745063066,0.026737401,15.527004,16.481707,14.534801,1.9469061,1.0216379,1.3507825,1.3472804,,54.322528585647206,31,-0.10814628,-0.16513143,0.05203896,True,0.6149541745063066,0.9536888419224068
2057970795776905856,305.8683547063559,37.29451222355957,-3.562256783600794,0.016855435,-6.317375447661731,0.017873496,0.5735801415326275,0.01660882,14.325697,15.1867695,13.400658,1.7861118,1.0800062,1.3149222,1.3705385,,54.32606871563598,31,-0.10919545,-0.27452752,0.07291954,True,0.6060411415326274,0.9571673328162885
2057964507944938624,305.5687360499286,37.40146736085566,-3.5807551146833925,0.012500009,-6.3957654806142745,0.014509964,0.5485423941790322,0.012564597,13.638598,14.681994,12.625751,2.056244,0.9801401,1.3473209,1.3325438,,54.51920569648821,31,-0.16597551,-0.2591125,0.09842049,True,0.5838113941790322,0.9229001774236688
2057967188004563968,305.4764643510091,37.3923120500383,-3.574648168523548,0.010573631,-6.185084901733596,0.012297266,0.5442798180975444,0.0110482415,13.216353,14.151985,12.253903,1.8980818,1.0124577,1.3277392,1.3557028,,54.54000422122363,31,-0.06647569,-0.219741,0.06779472,True,0.5778898180975445,0.974284494351015
2057994881954220800,305.63108902556047,37.656243365057804,-3.631559471830249,0.017159766,-6.135544902386195,0.01938794,0.5603381349648492,0.016393354,14.528639,15.501631,13.544363,1.9572678,1.0262171,1.3381169,1.3459054,,54.73293451460528,31,-0.1558356,-0.0050367825,-0.057426143,True,0.5942241349648492,0.9526434170116329
2057973647635224192,305.7924310927696,37.3032736581364,-3.54612598427073,0.06805258,-6.312575751672323,0.07414622,0.6109140669113036,0.06724763,17.302952,18.6255,16.17972,2.4457798,1.0081667,1.3989276,1.2798996,,54.35822574205448,31,-0.11425777,-0.2703357,-0.018726062,True,0.6524050669113035,0.9246150609123137
2057967565961672576,305.5506682020353,37.44124370092542,-3.6274850293836662,0.032455027,-6.251563801161579,0.037683748,0.5657380895434755,0.03194875,15.920995,17.178345,14.815235,2.3631096,1.0601445,1.3932964,1.293366,,54.56140474119848,31,-0.08546513,-0.12605654,0.057244807,True,0.6047810895434755,0.9504498590532525
2057968081357787392,305.4515721087368,37.43501621392961,-3.6163093048070163,0.019289678,-6.370082384802451,0.022093713,0.5636557384548452,0.019957853,14.713152,15.682847,13.735217,1.9476299,1.095587,1.3329483,1.3478752,,54.58704937454446,31,-0.04870252,-0.22562146,0.08710396,True,0.5973847384548452,0.9187406163980887
2057968115717522560,305.4623801199509,37.43500619035145,-3.5442718518134217,0.010716822,-6.362450226360632,0.012481367,0.5784410799471257,0.011204621,12.796445,13.736968,11.824801,1.9121666,1.0404702,1.3350471,1.3530728,,54.58362290030628,31,-0.08239908,-0.21268937,0.09462718,True,0.5890110799471256,0.932843332353515
2057968321875966592,305.4461050842326,37.45340023337018,-3.5447022856125905,0.017566124,-6.2831422605338165,0.020551778,0.561940688919094,0.018388474,14.65064,15.738168,13.617523,2.1206446,1.0885941,1.3564329,1.3255076,,54.60564133871707,31,0.0005446659,-0.1852882,0.046024542,True,0.597610688919094,0.9593341140796069
2058001032347393920,305.73282620115447,37.704496199290006,-3.624035402287735,0.014996847,-6.192288886909023,0.01654401,0.5812008447496466,0.0152013935,14.27509,15.207282,13.314131,1.8931513,1.0208855,1.32731,1.3557197,,54.74475875274271,31,-0.17891338,-0.0068100393,-0.09012049,True,0.6144508447496466,0.9601932149448911
2057966049831160320,305.3962984329013,37.37602695269414,-3.658778119942818,0.012489763,-6.240314384292045,0.013370791,0.5708388686136617,0.012597535,13.516492,14.3944025,12.581114,1.8132887,1.0417353,1.3193138,1.3674101,,54.55038800386245,31,-0.11407698,-0.28921834,0.103366196,True,0.6036618686136618,0.905516381829841
2057966157212461056,305.34219281314284,37.35260341610649,-3.5442973549191876,0.04280662,-6.246856510794602,0.047762714,0.5226992297866759,0.044918794,16.457523,17.530695,15.440265,2.0904303,1.022786,1.3441734,1.3245212,,54.54596002752152,31,-0.07428248,-0.21514447,0.08678356,True,0.556560229786676,0.954784799351017
2057962102763233792,305.5285874348079,37.29785979332652,-3.6408178499832196,0.015624656,-6.244768150487964,0.016795997,0.5525124720754369,0.015376546,14.246587,15.064881,13.344049,1.7208319,1.054775,1.3078678,1.3802718,,54.436863062744806,31,-0.08609155,-0.29366434,0.041049555,True,0.5844814720754369,0.9398689284336526
2057991514699667840,305.5956104519486,37.51315422987858,-3.568068577909695,0.03835025,-6.183012152021208,0.042473197,0.6092966154474863,0.039967023,16.273933,17.291508,15.269583,2.021925,0.9917916,1.3456568,1.3344012,,54.61308955363353,31,-0.106999956,-0.17913286,0.06508249,True,0.6417256154474863,0.9650817876060543
